24/07/2015 14:35:14;24;0.19488
24/07/2015 14:35:24;24;0.19488
24/07/2015 14:35:34;12;0.09744
24/07/2015 14:35:44;0;0.00000
24/07/2015 14:35:54;12;0.09744
24/07/2015 14:36:04;18;0.14616
24/07/2015 14:36:14;12;0.09744
24/07/2015 14:36:24;18;0.14616
24/07/2015 14:36:34;6;0.04872
24/07/2015 14:36:44;24;0.19488
24/07/2015 14:36:54;30;0.24360
24/07/2015 14:37:04;18;0.14616
24/07/2015 14:37:14;0;0.00000
24/07/2015 14:37:24;24;0.19488
24/07/2015 14:37:34;18;0.14616
24/07/2015 14:37:44;6;0.04872
24/07/2015 14:37:54;12;0.09744
24/07/2015 14:38:04;18;0.14616
24/07/2015 14:38:14;36;0.29232
24/07/2015 14:38:24;6;0.04872
24/07/2015 14:38:34;6;0.04872
24/07/2015 14:38:44;18;0.14616
24/07/2015 14:38:54;12;0.09744
24/07/2015 14:39:04;36;0.29232
24/07/2015 14:39:14;18;0.14616
24/07/2015 14:39:24;18;0.14616
24/07/2015 14:39:34;24;0.19488
24/07/2015 14:39:44;12;0.09744
24/07/2015 14:39:54;12;0.09744
24/07/2015 14:40:04;12;0.09744
24/07/2015 14:40:14;12;0.09744
24/07/2015 14:40:24;6;0.04872
24/07/2015 14:40:34;0;0.00000
24/07/2015 14:40:44;12;0.09744
24/07/2015 14:40:54;12;0.09744
24/07/2015 14:41:04;24;0.19488
24/07/2015 14:41:14;12;0.09744
24/07/2015 14:41:24;48;0.38976
24/07/2015 14:41:34;18;0.14616
24/07/2015 14:41:44;36;0.29232
24/07/2015 14:41:54;12;0.09744
24/07/2015 14:42:04;18;0.14616
24/07/2015 14:42:14;12;0.09744
24/07/2015 14:42:24;18;0.14616
24/07/2015 14:42:34;12;0.09744
24/07/2015 14:42:44;30;0.24360
24/07/2015 14:42:54;36;0.29232
24/07/2015 14:43:04;24;0.19488
24/07/2015 14:43:14;24;0.19488
24/07/2015 14:43:24;18;0.14616
24/07/2015 14:43:34;36;0.29232
24/07/2015 14:43:44;18;0.14616
24/07/2015 14:43:54;30;0.24360
24/07/2015 14:44:04;12;0.09744
24/07/2015 14:44:14;6;0.04872
24/07/2015 14:44:24;24;0.19488
24/07/2015 14:44:34;12;0.09744
24/07/2015 14:44:44;24;0.19488
24/07/2015 14:44:54;6;0.04872
24/07/2015 14:45:04;30;0.24360
24/07/2015 14:45:14;36;0.29232
24/07/2015 14:45:24;18;0.14616
24/07/2015 14:45:34;18;0.14616
24/07/2015 14:45:44;0;0.00000
24/07/2015 14:45:54;12;0.09744
24/07/2015 14:46:04;24;0.19488
24/07/2015 14:46:14;36;0.29232
24/07/2015 14:46:24;12;0.09744
24/07/2015 14:46:34;18;0.14616
24/07/2015 14:46:44;24;0.19488
24/07/2015 14:46:54;30;0.24360
24/07/2015 14:47:04;24;0.19488
24/07/2015 14:47:14;6;0.04872
24/07/2015 14:47:24;12;0.09744
24/07/2015 14:47:33;18;0.14616
24/07/2015 14:47:43;12;0.09744
24/07/2015 14:47:53;36;0.29232
24/07/2015 14:48:03;12;0.09744
24/07/2015 14:48:13;12;0.09744
24/07/2015 14:48:23;24;0.19488
24/07/2015 14:48:33;18;0.14616
24/07/2015 14:48:43;12;0.09744
24/07/2015 14:48:53;0;0.00000
24/07/2015 14:49:03;24;0.19488
24/07/2015 14:49:13;12;0.09744
24/07/2015 14:49:23;12;0.09744
24/07/2015 14:49:33;6;0.04872
24/07/2015 14:49:43;18;0.14616
24/07/2015 14:49:53;18;0.14616
24/07/2015 14:50:03;12;0.09744
24/07/2015 14:50:13;12;0.09744
24/07/2015 14:50:23;18;0.14616
24/07/2015 14:50:33;18;0.14616
24/07/2015 14:50:43;12;0.09744
24/07/2015 14:50:53;6;0.04872
24/07/2015 14:51:03;12;0.09744
24/07/2015 14:51:13;30;0.24360
24/07/2015 14:51:23;36;0.29232
24/07/2015 14:51:33;6;0.04872
24/07/2015 14:51:43;36;0.29232
24/07/2015 14:51:53;0;0.00000
24/07/2015 14:52:03;6;0.04872
24/07/2015 14:52:13;12;0.09744
24/07/2015 14:52:23;30;0.24360
24/07/2015 14:52:33;24;0.19488
24/07/2015 14:52:43;36;0.29232
24/07/2015 14:52:53;12;0.09744
24/07/2015 14:53:03;24;0.19488
24/07/2015 14:53:13;12;0.09744
24/07/2015 14:53:23;42;0.34104
24/07/2015 14:53:33;18;0.14616
24/07/2015 14:53:43;24;0.19488
24/07/2015 14:53:53;36;0.29232
24/07/2015 14:54:03;12;0.09744
24/07/2015 14:54:13;12;0.09744
24/07/2015 14:54:23;6;0.04872
24/07/2015 14:54:33;6;0.04872
24/07/2015 14:54:43;12;0.09744
24/07/2015 14:54:53;24;0.19488
24/07/2015 14:55:03;18;0.14616
24/07/2015 14:55:13;12;0.09744
24/07/2015 14:55:23;6;0.04872
24/07/2015 14:55:33;6;0.04872
24/07/2015 14:55:43;18;0.14616
24/07/2015 14:55:53;6;0.04872
24/07/2015 14:56:03;30;0.24360
24/07/2015 14:56:13;12;0.09744
24/07/2015 14:56:23;18;0.14616
24/07/2015 14:56:33;24;0.19488
24/07/2015 14:56:43;18;0.14616
24/07/2015 14:56:53;6;0.04872
24/07/2015 14:57:03;36;0.29232
24/07/2015 14:57:13;24;0.19488
24/07/2015 14:57:23;42;0.34104
24/07/2015 14:57:33;12;0.09744
24/07/2015 14:57:43;18;0.14616
24/07/2015 14:57:53;18;0.14616
24/07/2015 14:58:03;6;0.04872
24/07/2015 14:58:13;18;0.14616
24/07/2015 14:58:23;12;0.09744
24/07/2015 14:58:33;36;0.29232
24/07/2015 14:58:43;24;0.19488
24/07/2015 14:58:53;24;0.19488
24/07/2015 14:59:03;6;0.04872
24/07/2015 14:59:13;48;0.38976
24/07/2015 14:59:23;18;0.14616
24/07/2015 14:59:33;12;0.09744
24/07/2015 14:59:43;18;0.14616
24/07/2015 14:59:53;42;0.34104
24/07/2015 15:00:03;12;0.09744
24/07/2015 15:00:13;18;0.14616
24/07/2015 15:00:23;30;0.24360
24/07/2015 15:00:33;30;0.24360
24/07/2015 15:00:43;18;0.14616
24/07/2015 15:00:53;6;0.04872
24/07/2015 15:01:03;18;0.14616
24/07/2015 15:01:13;12;0.09744
24/07/2015 15:01:23;18;0.14616
24/07/2015 15:01:33;24;0.19488
24/07/2015 15:01:43;12;0.09744
24/07/2015 15:01:53;48;0.38976
24/07/2015 15:02:03;18;0.14616
24/07/2015 15:02:13;12;0.09744
24/07/2015 15:02:23;42;0.34104
24/07/2015 15:02:33;18;0.14616
24/07/2015 15:02:43;18;0.14616
24/07/2015 15:02:53;6;0.04872
24/07/2015 15:03:03;12;0.09744
24/07/2015 15:03:13;12;0.09744
24/07/2015 15:03:23;24;0.19488
24/07/2015 15:03:33;18;0.14616
24/07/2015 15:03:43;12;0.09744
24/07/2015 15:03:53;12;0.09744
24/07/2015 15:04:03;18;0.14616
24/07/2015 15:04:13;12;0.09744
24/07/2015 15:04:23;24;0.19488
24/07/2015 15:04:33;24;0.19488
24/07/2015 15:04:43;18;0.14616
24/07/2015 15:04:53;24;0.19488
24/07/2015 15:05:03;6;0.04872
24/07/2015 15:05:13;30;0.24360
24/07/2015 15:05:23;6;0.04872
24/07/2015 15:05:33;6;0.04872
24/07/2015 15:05:43;42;0.34104
24/07/2015 15:05:53;18;0.14616
24/07/2015 15:06:03;6;0.04872
24/07/2015 15:06:13;24;0.19488
24/07/2015 15:06:23;12;0.09744
24/07/2015 15:06:33;18;0.14616
24/07/2015 15:06:43;30;0.24360
24/07/2015 15:06:53;12;0.09744
24/07/2015 15:07:03;30;0.24360
24/07/2015 15:07:13;24;0.19488
24/07/2015 15:07:23;12;0.09744
24/07/2015 15:07:33;18;0.14616
24/07/2015 15:07:43;6;0.04872
24/07/2015 15:07:53;12;0.09744
24/07/2015 15:08:03;24;0.19488
24/07/2015 15:08:13;24;0.19488
24/07/2015 15:08:23;18;0.14616
24/07/2015 15:08:33;12;0.09744
24/07/2015 15:08:43;12;0.09744
24/07/2015 15:08:53;6;0.04872
24/07/2015 15:09:03;12;0.09744
24/07/2015 15:09:13;30;0.24360
24/07/2015 15:09:23;42;0.34104
24/07/2015 15:09:33;30;0.24360
24/07/2015 15:09:43;6;0.04872
24/07/2015 15:09:53;30;0.24360
24/07/2015 15:10:03;6;0.04872
24/07/2015 15:10:13;12;0.09744
24/07/2015 15:10:23;30;0.24360
24/07/2015 15:10:33;30;0.24360
24/07/2015 15:10:43;0;0.00000
24/07/2015 15:10:52;12;0.09744
24/07/2015 15:11:02;24;0.19488
24/07/2015 15:11:12;30;0.24360
24/07/2015 15:11:22;12;0.09744
24/07/2015 15:11:32;6;0.04872
24/07/2015 15:11:42;30;0.24360
24/07/2015 15:11:52;24;0.19488
24/07/2015 15:12:02;24;0.19488
24/07/2015 15:12:12;42;0.34104
24/07/2015 15:12:22;30;0.24360
24/07/2015 15:12:32;24;0.19488
24/07/2015 15:12:42;18;0.14616
24/07/2015 15:12:52;24;0.19488
24/07/2015 15:13:02;30;0.24360
24/07/2015 15:13:12;12;0.09744
24/07/2015 15:13:22;30;0.24360
24/07/2015 15:13:32;6;0.04872
24/07/2015 15:13:42;18;0.14616
24/07/2015 15:13:52;18;0.14616
24/07/2015 15:14:02;12;0.09744
24/07/2015 15:14:12;24;0.19488
24/07/2015 15:14:22;12;0.09744
24/07/2015 15:14:32;12;0.09744
24/07/2015 15:14:42;24;0.19488
24/07/2015 15:14:52;18;0.14616
24/07/2015 15:15:02;42;0.34104
24/07/2015 15:15:12;6;0.04872
24/07/2015 15:15:22;12;0.09744
24/07/2015 15:15:32;24;0.19488
24/07/2015 15:15:42;18;0.14616
24/07/2015 15:15:52;54;0.43848
24/07/2015 15:16:02;18;0.14616
24/07/2015 15:16:12;24;0.19488
24/07/2015 15:16:22;24;0.19488
24/07/2015 15:16:32;24;0.19488
24/07/2015 15:16:42;18;0.14616
24/07/2015 15:16:52;0;0.00000
24/07/2015 15:17:02;24;0.19488
24/07/2015 15:17:12;30;0.24360
24/07/2015 15:17:22;6;0.04872
24/07/2015 15:17:32;0;0.00000
24/07/2015 15:17:42;18;0.14616
24/07/2015 15:17:52;12;0.09744
24/07/2015 15:18:02;18;0.14616
24/07/2015 15:18:12;18;0.14616
24/07/2015 15:18:22;18;0.14616
24/07/2015 15:18:32;18;0.14616
24/07/2015 15:18:42;18;0.14616
24/07/2015 15:18:52;6;0.04872
24/07/2015 15:19:02;12;0.09744
24/07/2015 15:19:12;36;0.29232
24/07/2015 15:19:22;30;0.24360
24/07/2015 15:19:32;0;0.00000
24/07/2015 15:19:42;12;0.09744
24/07/2015 15:19:52;18;0.14616
24/07/2015 15:20:02;24;0.19488
24/07/2015 15:20:12;12;0.09744
24/07/2015 15:20:22;6;0.04872
24/07/2015 15:20:32;24;0.19488
24/07/2015 15:20:42;30;0.24360
24/07/2015 15:20:52;18;0.14616
24/07/2015 15:21:02;30;0.24360
24/07/2015 15:21:12;30;0.24360
24/07/2015 15:21:22;30;0.24360
24/07/2015 15:21:32;24;0.19488
24/07/2015 15:21:42;6;0.04872
24/07/2015 15:21:52;42;0.34104
24/07/2015 15:22:02;24;0.19488
24/07/2015 15:22:12;24;0.19488
24/07/2015 15:22:22;24;0.19488
24/07/2015 15:22:32;24;0.19488
24/07/2015 15:22:42;24;0.19488
24/07/2015 15:22:52;6;0.04872
24/07/2015 15:23:02;18;0.14616
24/07/2015 15:23:12;24;0.19488
24/07/2015 15:23:22;36;0.29232
24/07/2015 15:23:32;12;0.09744
24/07/2015 15:23:42;24;0.19488
24/07/2015 15:23:52;12;0.09744
24/07/2015 15:24:02;0;0.00000
24/07/2015 15:24:12;18;0.14616
24/07/2015 15:24:22;6;0.04872
24/07/2015 15:24:32;6;0.04872
24/07/2015 15:24:42;18;0.14616
24/07/2015 15:24:52;12;0.09744
24/07/2015 15:25:02;24;0.19488
24/07/2015 15:25:12;24;0.19488
24/07/2015 15:25:22;12;0.09744
24/07/2015 15:25:32;30;0.24360
24/07/2015 15:25:42;6;0.04872
24/07/2015 15:25:52;12;0.09744
24/07/2015 15:26:02;6;0.04872
24/07/2015 15:26:12;18;0.14616
24/07/2015 15:26:22;24;0.19488
24/07/2015 15:26:32;24;0.19488
24/07/2015 15:26:42;18;0.14616
24/07/2015 15:26:52;6;0.04872
24/07/2015 15:27:02;0;0.00000
24/07/2015 15:27:12;24;0.19488
24/07/2015 15:27:22;24;0.19488
24/07/2015 15:27:32;24;0.19488
24/07/2015 15:27:42;24;0.19488
24/07/2015 15:27:52;6;0.04872
24/07/2015 15:28:02;24;0.19488
24/07/2015 15:28:12;24;0.19488
24/07/2015 15:28:22;18;0.14616
24/07/2015 15:28:32;36;0.29232
24/07/2015 15:28:42;12;0.09744
24/07/2015 15:28:52;18;0.14616
24/07/2015 15:29:02;24;0.19488
24/07/2015 15:29:12;18;0.14616
24/07/2015 15:29:22;36;0.29232
24/07/2015 15:29:32;18;0.14616
24/07/2015 15:29:42;12;0.09744
24/07/2015 15:29:52;24;0.19488
24/07/2015 15:30:02;36;0.29232
24/07/2015 15:30:12;42;0.34104
24/07/2015 15:30:22;0;0.00000
24/07/2015 15:30:32;24;0.19488
24/07/2015 15:30:42;18;0.14616
24/07/2015 15:30:52;18;0.14616
24/07/2015 15:31:02;24;0.19488
24/07/2015 15:31:12;0;0.00000
24/07/2015 15:31:22;36;0.29232
24/07/2015 15:31:32;24;0.19488
24/07/2015 15:31:42;24;0.19488
24/07/2015 15:31:52;30;0.24360
24/07/2015 15:32:02;36;0.29232
24/07/2015 15:32:12;36;0.29232
24/07/2015 15:32:22;12;0.09744
24/07/2015 15:32:32;24;0.19488
24/07/2015 15:32:42;0;0.00000
24/07/2015 15:32:52;12;0.09744
24/07/2015 15:33:02;0;0.00000
24/07/2015 15:33:12;42;0.34104
24/07/2015 15:33:22;24;0.19488
24/07/2015 15:33:32;12;0.09744
24/07/2015 15:33:42;6;0.04872
24/07/2015 15:33:52;18;0.14616
24/07/2015 15:34:01;6;0.04872
24/07/2015 15:34:11;6;0.04872
24/07/2015 15:34:21;18;0.14616
24/07/2015 15:34:31;30;0.24360
24/07/2015 15:34:41;30;0.24360
24/07/2015 15:34:51;6;0.04872
24/07/2015 15:35:01;12;0.09744
24/07/2015 15:35:11;24;0.19488
24/07/2015 15:35:21;12;0.09744
24/07/2015 15:35:31;30;0.24360
24/07/2015 15:35:41;12;0.09744
24/07/2015 15:35:51;18;0.14616
24/07/2015 15:36:01;18;0.14616
24/07/2015 15:36:11;24;0.19488
24/07/2015 15:36:21;0;0.00000
24/07/2015 15:36:31;24;0.19488
24/07/2015 15:36:41;24;0.19488
24/07/2015 15:36:51;6;0.04872
24/07/2015 15:37:01;12;0.09744
24/07/2015 15:37:11;36;0.29232
24/07/2015 15:37:21;12;0.09744
24/07/2015 15:37:31;6;0.04872
24/07/2015 15:37:41;6;0.04872
24/07/2015 15:37:51;24;0.19488
24/07/2015 15:38:01;60;0.48720
24/07/2015 15:38:11;18;0.14616
24/07/2015 15:38:21;18;0.14616
24/07/2015 15:38:31;18;0.14616
24/07/2015 15:38:41;24;0.19488
24/07/2015 15:38:51;12;0.09744
24/07/2015 15:39:01;18;0.14616
24/07/2015 15:39:11;18;0.14616
24/07/2015 15:39:21;36;0.29232
24/07/2015 15:39:31;24;0.19488
24/07/2015 15:39:41;6;0.04872
24/07/2015 15:39:51;12;0.09744
24/07/2015 15:40:01;12;0.09744
24/07/2015 15:40:11;24;0.19488
24/07/2015 15:40:21;0;0.00000
24/07/2015 15:40:31;18;0.14616
24/07/2015 15:40:41;6;0.04872
24/07/2015 15:40:51;18;0.14616
24/07/2015 15:41:01;24;0.19488
24/07/2015 15:41:11;6;0.04872
24/07/2015 15:41:21;30;0.24360
24/07/2015 15:41:31;12;0.09744
24/07/2015 15:41:41;0;0.00000
24/07/2015 15:41:51;24;0.19488
24/07/2015 15:42:01;12;0.09744
24/07/2015 15:42:11;18;0.14616
24/07/2015 15:42:21;30;0.24360
24/07/2015 15:42:31;24;0.19488
24/07/2015 15:42:41;36;0.29232
24/07/2015 15:42:51;6;0.04872
24/07/2015 15:43:01;12;0.09744
24/07/2015 15:43:11;12;0.09744
24/07/2015 15:43:21;12;0.09744
24/07/2015 15:43:31;18;0.14616
24/07/2015 15:43:41;0;0.00000
24/07/2015 15:43:51;6;0.04872
24/07/2015 15:44:01;0;0.00000
24/07/2015 15:44:11;24;0.19488
24/07/2015 15:44:21;24;0.19488
24/07/2015 15:44:31;12;0.09744
24/07/2015 15:44:41;18;0.14616
24/07/2015 15:44:51;30;0.24360
24/07/2015 15:45:01;30;0.24360
24/07/2015 15:45:11;12;0.09744
24/07/2015 15:45:21;6;0.04872
24/07/2015 15:45:31;30;0.24360
24/07/2015 15:45:41;12;0.09744
24/07/2015 15:45:51;24;0.19488
24/07/2015 15:46:01;36;0.29232
24/07/2015 15:46:11;24;0.19488
24/07/2015 15:46:21;0;0.00000
24/07/2015 15:46:31;18;0.14616
24/07/2015 15:46:41;24;0.19488
24/07/2015 15:46:51;6;0.04872
24/07/2015 15:47:01;36;0.29232
24/07/2015 15:47:11;24;0.19488
24/07/2015 15:47:21;30;0.24360
24/07/2015 15:47:31;6;0.04872
24/07/2015 15:47:41;6;0.04872
24/07/2015 15:47:51;18;0.14616
24/07/2015 15:48:01;12;0.09744
24/07/2015 15:48:11;6;0.04872
24/07/2015 15:48:21;24;0.19488
24/07/2015 15:48:31;6;0.04872
24/07/2015 15:48:41;18;0.14616
24/07/2015 15:48:51;0;0.00000
24/07/2015 15:49:01;12;0.09744
24/07/2015 15:49:11;6;0.04872
24/07/2015 15:49:21;12;0.09744
24/07/2015 15:49:31;12;0.09744
24/07/2015 15:49:41;30;0.24360
24/07/2015 15:49:51;24;0.19488
24/07/2015 15:50:01;30;0.24360
24/07/2015 15:50:11;30;0.24360
24/07/2015 15:50:21;36;0.29232
24/07/2015 15:50:31;0;0.00000
24/07/2015 15:50:41;12;0.09744
24/07/2015 15:50:51;18;0.14616
24/07/2015 15:51:01;18;0.14616
24/07/2015 15:51:11;18;0.14616
24/07/2015 15:51:21;12;0.09744
24/07/2015 15:51:31;12;0.09744
24/07/2015 15:51:41;12;0.09744
24/07/2015 15:51:51;36;0.29232
24/07/2015 15:52:01;24;0.19488
24/07/2015 15:52:11;18;0.14616
24/07/2015 15:52:21;6;0.04872
24/07/2015 15:52:31;6;0.04872
24/07/2015 15:52:41;18;0.14616
24/07/2015 15:52:51;24;0.19488
24/07/2015 15:53:01;30;0.24360
24/07/2015 15:53:11;30;0.24360
24/07/2015 15:53:21;18;0.14616
24/07/2015 15:53:31;18;0.14616
24/07/2015 15:53:41;0;0.00000
24/07/2015 15:53:51;12;0.09744
24/07/2015 15:54:01;24;0.19488
24/07/2015 15:54:11;24;0.19488
24/07/2015 15:54:21;24;0.19488
24/07/2015 15:54:31;12;0.09744
24/07/2015 15:54:41;24;0.19488
24/07/2015 15:54:51;24;0.19488
